transaction_id,raw_address,unmatch_reason
none-skillman-avenue-unit-2-brooklyn-ny-11211-0_30,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211-0_30,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211-0_30,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3b-brooklyn-ny-11211_30,"Skillman Avenue Unit 3B, Brooklyn, NY 11211",no exact match found
none-division-avenue-unit-16-brooklyn-ny-11211-0_30,"Division Avenue Unit 16, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211-0_30,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211-0_30,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-2-brooklyn-ny-11211_31,"Withers Street Unit 2, Brooklyn, NY 11211",no exact match found
rplu-10325230448-174-north-6th-street-none-brooklyn-ny-11211_31,"174 North 6th Street NaN, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3-brooklyn-ny-11211_31,"Skillman Avenue Unit 3, Brooklyn, NY 11211",no exact match found
none-metropolitan-avenue-unit-5h-brooklyn-ny-11211_31,"Metropolitan Avenue Unit 5H, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-4b-brooklyn-ny-11211_31,"Roebling Street Unit 4B, Brooklyn, NY 11211",no exact match found
none-devoe-street-unit-na-brooklyn-ny-11211_31,"Devoe Street Unit NA, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-1-brooklyn-ny-11211_31,"North 6th Street Unit 1, Brooklyn, NY 11211",no exact match found
none-north-10th-street-unit-3a-brooklyn-ny-11211_31,"North 10th Street Unit 3A, Brooklyn, NY 11211",no exact match found
none-union-avenue-none-brooklyn-ny-11211_31,"Union Avenue NaN, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-5e-brooklyn-ny-11211_31,"Withers Street Unit 5E, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-2-brooklyn-ny-11211_31,"Jackson Street Unit 2, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211_31,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211_31,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-4-brooklyn-ny-11211_31,"Jackson Street Unit 4, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211_31,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211_31,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211_31,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211_31,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-lorimer-street-unit-1-brooklyn-ny-11211_31,"Lorimer Street Unit 1, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3b-brooklyn-ny-11211_31,"Skillman Avenue Unit 3B, Brooklyn, NY 11211",no exact match found
none-division-avenue-unit-16-brooklyn-ny-11211-0_31,"Division Avenue Unit 16, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211-0_31,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-4w-brooklyn-ny-11211-0_31,"North 11th Street Unit 4W, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211-0_31,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-7c-brooklyn-ny-11211_31,"Maspeth Avenue Unit 7C, Brooklyn, NY 11211",no exact match found
none-north-7th-street-unit-phb-brooklyn-ny-11211_32,"North 7th Street Unit PHB, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211_32,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211_32,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-division-avenue-unit-16-brooklyn-ny-11211_32,"Division Avenue Unit 16, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-4w-brooklyn-ny-11211_32,"North 11th Street Unit 4W, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211_32,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-3-brooklyn-ny-11211_32,"North 6th Street Unit 3, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-1-brooklyn-ny-11211_32,"Roebling Street Unit 1, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211_32,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-5-brooklyn-ny-11211_32,"Jackson Street Unit 5, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-none-brooklyn-ny-11211_32,"Havemeyer Street NaN, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211_32,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211_32,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-ph-brooklyn-ny-11211_32,"Jackson Street Unit PH, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-5-brooklyn-ny-11211_32,"Woodpoint Road Unit 5, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211-0_32,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211-0_32,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211-0_32,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211-0_32,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211-0_32,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-2-brooklyn-ny-11211_33,"Withers Street Unit 2, Brooklyn, NY 11211",no exact match found
rplu-10325230448-174-north-6th-street-none-brooklyn-ny-11211_33,"174 North 6th Street NaN, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-4f-brooklyn-ny-11211_33,"Skillman Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-3-brooklyn-ny-11211_33,"South 5th Street Unit 3, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-1l-brooklyn-ny-11211_33,"North 11th Street Unit 1L, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-1b-brooklyn-ny-11211_33,"Jackson Street Unit 1B, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-4d-5d-brooklyn-ny-11211_33,"Union Avenue Unit 4D/5D, Brooklyn, NY 11211",no exact match found
none-south-4th-street-unit-4a-brooklyn-ny-11211_33,"South 4th Street Unit 4A, Brooklyn, NY 11211",no exact match found
none-north-10th-street-unit-3a-brooklyn-ny-11211_33,"North 10th Street Unit 3A, Brooklyn, NY 11211",no exact match found
none-union-avenue-none-brooklyn-ny-11211_33,"Union Avenue NaN, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-5e-brooklyn-ny-11211_33,"Withers Street Unit 5E, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3-brooklyn-ny-11211_33,"Jackson Street Unit 3, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-3-brooklyn-ny-11211_33,"Woodpoint Road Unit 3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-4-brooklyn-ny-11211_33,"Jackson Street Unit 4, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211_33,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211_33,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211_33,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211_33,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-ph-brooklyn-ny-11211_33,"Jackson Street Unit PH, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-5-brooklyn-ny-11211_33,"Woodpoint Road Unit 5, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211-0_33,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211-0_33,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211-0_33,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211-0_33,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-c2-brooklyn-ny-11211_33,"South 5th Street Unit C2, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3b-brooklyn-ny-11211-0_33,"Jackson Street Unit 3B, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211-0_33,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211-0_33,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3-brooklyn-ny-11211-0_33,"Skillman Avenue Unit 3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-ph-brooklyn-ny-11211-0_33,"Jackson Street Unit PH, Brooklyn, NY 11211",no exact match found
none-north-8th-street-unit-ph-brooklyn-ny-11211-0_33,"North 8th Street Unit PH, Brooklyn, NY 11211",no exact match found
none-lorimer-street-unit-1-brooklyn-ny-11211_33,"Lorimer Street Unit 1, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3b-brooklyn-ny-11211_33,"Skillman Avenue Unit 3B, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211-0_33,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-4w-brooklyn-ny-11211-0_33,"North 11th Street Unit 4W, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211-0_33,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-7c-brooklyn-ny-11211_33,"Maspeth Avenue Unit 7C, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4r-brooklyn-ny-11211_34,"Manhattan Avenue Unit 4R, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-2-brooklyn-ny-11211_34,"Withers Street Unit 2, Brooklyn, NY 11211",no exact match found
rplu-10325230448-174-north-6th-street-none-brooklyn-ny-11211_34,"174 North 6th Street NaN, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-4f-brooklyn-ny-11211_34,"Skillman Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-metropolitan-avenue-unit-5h-brooklyn-ny-11211_34,"Metropolitan Avenue Unit 5H, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-3-brooklyn-ny-11211_34,"South 5th Street Unit 3, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-1l-brooklyn-ny-11211_34,"North 11th Street Unit 1L, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3r-brooklyn-ny-11211_34,"Manhattan Avenue Unit 3R, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-2-brooklyn-ny-11211_34,"Manhattan Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-hope-street-unit-pha-brooklyn-ny-11211_34,"Hope Street Unit PHA, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-4b-brooklyn-ny-11211_34,"Roebling Street Unit 4B, Brooklyn, NY 11211",no exact match found
none-devoe-street-unit-na-brooklyn-ny-11211_34,"Devoe Street Unit NA, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-1-brooklyn-ny-11211_34,"North 6th Street Unit 1, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-1b-brooklyn-ny-11211_34,"Jackson Street Unit 1B, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-ph3-brooklyn-ny-11211_34,"Withers Street Unit PH3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-2-brooklyn-ny-11211_34,"Jackson Street Unit 2, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211_34,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211_34,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211_34,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-c1-brooklyn-ny-11211_34,"South 5th Street Unit C1, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-3c-brooklyn-ny-11211_34,"Union Avenue Unit 3C, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-2r-brooklyn-ny-11211_34,"North 6th Street Unit 2R, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-none-brooklyn-ny-11211-0_34,"Havemeyer Street NaN, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-none-brooklyn-ny-11211_34,"Havemeyer Street NaN, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3b-brooklyn-ny-11211_34,"Jackson Street Unit 3B, Brooklyn, NY 11211",no exact match found
none-north-8th-street-unit-ph-brooklyn-ny-11211_34,"North 8th Street Unit PH, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-5c-brooklyn-ny-11211_34,"Union Avenue Unit 5C, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211_34,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211_34,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211_34,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211_34,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-5-brooklyn-ny-11211_34,"Woodpoint Road Unit 5, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211-0_34,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211-0_34,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211-0_34,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211-0_34,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211-0_34,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211-0_34,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3b-brooklyn-ny-11211-0_34,"Jackson Street Unit 3B, Brooklyn, NY 11211",no exact match found
none-lorimer-street-unit-1-brooklyn-ny-11211_34,"Lorimer Street Unit 1, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3b-brooklyn-ny-11211_34,"Skillman Avenue Unit 3B, Brooklyn, NY 11211",no exact match found
none-division-avenue-unit-16-brooklyn-ny-11211-0_34,"Division Avenue Unit 16, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211-0_34,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-4f-brooklyn-ny-11211-0_34,"Skillman Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-4w-brooklyn-ny-11211-0_34,"North 11th Street Unit 4W, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211-0_34,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-north-7th-street-unit-phb-brooklyn-ny-11211_35,"North 7th Street Unit PHB, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-2-brooklyn-ny-11211_35,"Withers Street Unit 2, Brooklyn, NY 11211",no exact match found
rplu-10325230448-174-north-6th-street-none-brooklyn-ny-11211_35,"174 North 6th Street NaN, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-4f-brooklyn-ny-11211_35,"Skillman Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-1l-brooklyn-ny-11211_35,"North 11th Street Unit 1L, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3r-brooklyn-ny-11211_35,"Manhattan Avenue Unit 3R, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-2-brooklyn-ny-11211_35,"Manhattan Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-hope-street-unit-pha-brooklyn-ny-11211_35,"Hope Street Unit PHA, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-4b-brooklyn-ny-11211_35,"Roebling Street Unit 4B, Brooklyn, NY 11211",no exact match found
none-devoe-street-unit-na-brooklyn-ny-11211_35,"Devoe Street Unit NA, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-1-brooklyn-ny-11211_35,"North 6th Street Unit 1, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-1b-brooklyn-ny-11211_35,"Jackson Street Unit 1B, Brooklyn, NY 11211",no exact match found
none-north-10th-street-unit-3a-brooklyn-ny-11211_35,"North 10th Street Unit 3A, Brooklyn, NY 11211",no exact match found
none-union-avenue-none-brooklyn-ny-11211_35,"Union Avenue NaN, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-5e-brooklyn-ny-11211_35,"Withers Street Unit 5E, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-none-brooklyn-ny-11211_35,"Manhattan Avenue NaN, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-3-brooklyn-ny-11211_35,"North 6th Street Unit 3, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-1-brooklyn-ny-11211_35,"Roebling Street Unit 1, Brooklyn, NY 11211",no exact match found
none-south-8th-street-unit-1a-brooklyn-ny-11211_35,"South 8th Street Unit 1A, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-5-brooklyn-ny-11211_35,"Jackson Street Unit 5, Brooklyn, NY 11211",no exact match found
none-north-8th-street-unit-ph-brooklyn-ny-11211_35,"North 8th Street Unit PH, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-5c-brooklyn-ny-11211_35,"Union Avenue Unit 5C, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3-brooklyn-ny-11211_35,"Jackson Street Unit 3, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-3-brooklyn-ny-11211_35,"Woodpoint Road Unit 3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-4-brooklyn-ny-11211_35,"Jackson Street Unit 4, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211_35,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211_35,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-206-brooklyn-ny-11211_35,"Union Avenue Unit 206, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-ph-brooklyn-ny-11211_35,"Jackson Street Unit PH, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211-0_35,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211-0_35,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211-0_35,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211-0_35,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-c2-brooklyn-ny-11211_35,"South 5th Street Unit C2, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211-0_35,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211-0_35,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3-brooklyn-ny-11211-0_35,"Skillman Avenue Unit 3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-ph-brooklyn-ny-11211-0_35,"Jackson Street Unit PH, Brooklyn, NY 11211",no exact match found
none-lorimer-street-unit-1-brooklyn-ny-11211_35,"Lorimer Street Unit 1, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3b-brooklyn-ny-11211_35,"Skillman Avenue Unit 3B, Brooklyn, NY 11211",no exact match found
none-division-avenue-unit-16-brooklyn-ny-11211-0_35,"Division Avenue Unit 16, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211-0_35,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-4w-brooklyn-ny-11211-0_35,"North 11th Street Unit 4W, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211-0_35,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-7c-brooklyn-ny-11211_35,"Maspeth Avenue Unit 7C, Brooklyn, NY 11211",no exact match found
none-north-7th-street-unit-phb-brooklyn-ny-11211_36,"North 7th Street Unit PHB, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4r-brooklyn-ny-11211_36,"Manhattan Avenue Unit 4R, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-2-brooklyn-ny-11211_36,"Withers Street Unit 2, Brooklyn, NY 11211",no exact match found
rplu-10325230448-174-north-6th-street-none-brooklyn-ny-11211_36,"174 North 6th Street NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3r-brooklyn-ny-11211_36,"Manhattan Avenue Unit 3R, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-3-brooklyn-ny-11211_36,"Jackson Street Unit 3, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-3-brooklyn-ny-11211_36,"Woodpoint Road Unit 3, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-4-brooklyn-ny-11211_36,"Jackson Street Unit 4, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-2-brooklyn-ny-11211_36,"Skillman Avenue Unit 2, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-5r-brooklyn-ny-11211_36,"North 11th Street Unit 5R, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-ph-brooklyn-ny-11211_36,"Jackson Street Unit PH, Brooklyn, NY 11211",no exact match found
none-woodpoint-road-unit-1-brooklyn-ny-11211-0_36,"Woodpoint Road Unit 1, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211-0_36,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-south-5th-street-unit-2-brooklyn-ny-11211-0_36,"South 5th Street Unit 2, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-1a-brooklyn-ny-11211-0_36,"Skillman Avenue Unit 1A, Brooklyn, NY 11211",no exact match found
none-north-8th-street-none-brooklyn-ny-11211-0_36,"North 8th Street NaN, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211-0_36,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-division-avenue-unit-16-brooklyn-ny-11211-0_36,"Division Avenue Unit 16, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211-0_36,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-4f-brooklyn-ny-11211-0_36,"Skillman Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-2d-brooklyn-ny-11211-0_36,"Maspeth Avenue Unit 2D, Brooklyn, NY 11211",no exact match found
none-north-11th-street-unit-4w-brooklyn-ny-11211-0_36,"North 11th Street Unit 4W, Brooklyn, NY 11211",no exact match found
none-grand-street-none-brooklyn-ny-11211-0_36,"Grand Street NaN, Brooklyn, NY 11211",no exact match found
none-maspeth-avenue-unit-7c-brooklyn-ny-11211_36,"Maspeth Avenue Unit 7C, Brooklyn, NY 11211",no exact match found
none-north-7th-street-unit-phb-brooklyn-ny-11211_37,"North 7th Street Unit PHB, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4r-brooklyn-ny-11211_37,"Manhattan Avenue Unit 4R, Brooklyn, NY 11211",no exact match found
rplu-10325230448-174-north-6th-street-none-brooklyn-ny-11211_37,"174 North 6th Street NaN, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-4f-brooklyn-ny-11211_37,"Skillman Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-skillman-avenue-unit-3-brooklyn-ny-11211_37,"Skillman Avenue Unit 3, Brooklyn, NY 11211",no exact match found
none-metropolitan-avenue-unit-5h-brooklyn-ny-11211_37,"Metropolitan Avenue Unit 5H, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3r-brooklyn-ny-11211_37,"Manhattan Avenue Unit 3R, Brooklyn, NY 11211",no exact match found
none-devoe-street-unit-na-brooklyn-ny-11211_37,"Devoe Street Unit NA, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-1-brooklyn-ny-11211_37,"North 6th Street Unit 1, Brooklyn, NY 11211",no exact match found
none-jackson-street-unit-1b-brooklyn-ny-11211_37,"Jackson Street Unit 1B, Brooklyn, NY 11211",no exact match found
none-union-avenue-unit-4d-5d-brooklyn-ny-11211_37,"Union Avenue Unit 4D/5D, Brooklyn, NY 11211",no exact match found
none-south-4th-street-unit-4a-brooklyn-ny-11211_37,"South 4th Street Unit 4A, Brooklyn, NY 11211",no exact match found
none-north-10th-street-unit-3a-brooklyn-ny-11211_37,"North 10th Street Unit 3A, Brooklyn, NY 11211",no exact match found
none-union-avenue-none-brooklyn-ny-11211_37,"Union Avenue NaN, Brooklyn, NY 11211",no exact match found
none-withers-street-unit-5e-brooklyn-ny-11211_37,"Withers Street Unit 5E, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-4f-brooklyn-ny-11211_37,"Manhattan Avenue Unit 4F, Brooklyn, NY 11211",no exact match found
none-manhattan-avenue-unit-3f-brooklyn-ny-11211_37,"Manhattan Avenue Unit 3F, Brooklyn, NY 11211",no exact match found
none-havemeyer-street-unit-6a-brooklyn-ny-11211_37,"Havemeyer Street Unit 6A, Brooklyn, NY 11211",no exact match found
none-north-6th-street-unit-3-brooklyn-ny-11211_37,"North 6th Street Unit 3, Brooklyn, NY 11211",no exact match found
none-roebling-street-unit-1-brooklyn-ny-11211_37,"Roebling Street Unit 1, Brooklyn, NY 11211",no exact match found
